term_code,crn,subject,course_number,section,title,credits,capacity,enrolled,seats_remaining,waitlist_capacity,waitlist_count,instructors,meetings,notes
"{""code"":202502,""description"":""Spring 2026""}",20261,"{""code"":""GSS"",""description"":""Gender and Sexuality Studies""}",201,A,Feminist & Queer Theories,1,,,25,,,"[{""first_name"":""Patricia"",""last_name"":""Tilburg"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""3209"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20578,"{""code"":""GSS"",""description"":""Gender and Sexuality Studies""}",204,A,Trans Studies,1,,,25,,,"[{""first_name"":""Koda"",""last_name"":""Sokol"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1230"",""end_time"":""1320"",""class_time"":""1230 - 0120pm"",""room"":""3068"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20650,"{""code"":""GSS"",""description"":""Gender and Sexuality Studies""}",246,A,"Sex, Love & Relationships",1,,,25,,,"[{""first_name"":""Gayle"",""last_name"":""Kaufman"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0815"",""end_time"":""0930"",""class_time"":""0815 - 0930am"",""room"":""147"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20263,"{""code"":""GSS"",""description"":""Gender and Sexuality Studies""}",324,A,"Sex, Law & Modernity",1,,,25,,,"[{""first_name"":""Patricio"",""last_name"":""Boyer"",""campus_id"":""AUTHORIZATION_REQUIRED""},{""first_name"":""Patricia"",""last_name"":""Tilburg"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1215"",""end_time"":""1330"",""class_time"":""1215 - 0130pm"",""room"":""2187"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20264,"{""code"":""GSS"",""description"":""Gender and Sexuality Studies""}",333,A,Queer Disability Studies,1,,,25,,,"[{""first_name"":""Koda"",""last_name"":""Sokol"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""1430"",""end_time"":""1545"",""class_time"":""0230 - 0345pm"",""room"":""320"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20265,"{""code"":""GSS"",""description"":""Gender and Sexuality Studies""}",440,A,Matters of Life & Death,1,,,25,,,"[{""first_name"":""Katie"",""last_name"":""Horowitz"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""101"",""building"":{""code"":""EU"",""description"":""EU Hall""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20745,"{""code"":""GSS"",""description"":""Gender and Sexuality Studies""}",495,A,Third World Feminisms,1,,,25,,,"[{""first_name"":""Melissa"",""last_name"":""Gonzalez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20266,"{""code"":""HIS"",""description"":""History""}",124,A,Russia: A Multinational Empire,1,,,25,,,"[{""first_name"":""Tova"",""last_name"":""Benjamin"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0815"",""end_time"":""0930"",""class_time"":""0815 - 0930am"",""room"":""3084"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20565,"{""code"":""HIS"",""description"":""History""}",163,A,Place & Nation in Mod Lat Amer,1,,,25,,,"[{""first_name"":""Natalie"",""last_name"":""Gasparowicz"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1030"",""end_time"":""1120"",""class_time"":""1030 - 1120am"",""room"":""3106"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20267,"{""code"":""HIS"",""description"":""History""}",171,A,Making Modern South Asia,1,,,25,,,"[{""first_name"":""Meghna"",""last_name"":""Chaudhuri"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""2068"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20268,"{""code"":""HIS"",""description"":""History""}",175,A,"Mid East,610-1453:Formtn Islam",1,,,25,,,"[{""first_name"":""Jonathan"",""last_name"":""Berkey"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""3106"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""123+"",""description"":""First-years, Sophomores & Juniors until first day of class""}]"
"{""code"":202502,""description"":""Spring 2026""}",20269,"{""code"":""HIS"",""description"":""History""}",184,A,Modern East Asia,1,,,25,,,"[{""first_name"":""Dasa"",""last_name"":""Mortensen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""3106"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""123+"",""description"":""First-years, Sophomores & Juniors until first day of class""}]"
"{""code"":202502,""description"":""Spring 2026""}",20270,"{""code"":""HIS"",""description"":""History""}",222,A,Food and Empire,1,,,25,,,"[{""first_name"":""Vivien"",""last_name"":""Dietz"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1030"",""end_time"":""1120"",""class_time"":""1030 - 1120am"",""room"":""1006"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""123+"",""description"":""First-years, Sophomores & Juniors until first day of class""}]"
"{""code"":202502,""description"":""Spring 2026""}",20271,"{""code"":""HIS"",""description"":""History""}",261,A,American Revolutions 1763-1821,1,,,25,,,"[{""first_name"":""Heesoo"",""last_name"":""Cho"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""1015"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""123+"",""description"":""First-years, Sophomores & Juniors until first day of class""}]"
"{""code"":202502,""description"":""Spring 2026""}",20272,"{""code"":""HIS"",""description"":""History""}",276,A,"Zionism, Israel, Palestine",1,,,25,,,"[{""first_name"":""Chaim"",""last_name"":""Lipsker"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1215"",""end_time"":""1330"",""class_time"":""1215 - 0130pm"",""room"":""1015"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20273,"{""code"":""HIS"",""description"":""History""}",312,A,"The Crusades, Then and Now",1,,,25,,,"[{""first_name"":""Jonathan"",""last_name"":""Berkey"",""campus_id"":""AUTHORIZATION_REQUIRED""},{""first_name"":""Jakub"",""last_name"":""Kabala"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""119"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20274,"{""code"":""HIS"",""description"":""History""}",325,A,Britain in Long 18C,1,,,25,,,"[{""first_name"":""Vivien"",""last_name"":""Dietz"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""1046"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20275,"{""code"":""HIS"",""description"":""History""}",349,A,The Vietnam Experience,1,,,25,,,"[{""first_name"":""Dan"",""last_name"":""Aldridge"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""0805"",""end_time"":""0920"",""class_time"":""0805 - 0920am"",""room"":""1006"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20276,"{""code"":""HIS"",""description"":""History""}",386,A,Modern China,1,,,25,,,"[{""first_name"":""Dasa"",""last_name"":""Mortensen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1330"",""end_time"":""1420"",""class_time"":""0130 - 0220pm"",""room"":""3106"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""234+"",""description"":""Sophomores, Juniors and Seniors only until first day of class""}]"
"{""code"":202502,""description"":""Spring 2026""}",20849,"{""code"":""HIS"",""description"":""History""}",395,A,Independent Study,1,,,25,,,"[{""first_name"":""Patricia"",""last_name"":""Tilburg"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20277,"{""code"":""HIS"",""description"":""History""}",414,A,Digital Medieval History,1,,,25,,,"[{""first_name"":""Jakub"",""last_name"":""Kabala"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""1086"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20278,"{""code"":""HIS"",""description"":""History""}",431,A,Genocides in 20thC Eurasia,1,,,25,,,"[{""first_name"":""Tova"",""last_name"":""Benjamin"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[4],""weekdays"":""R"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""1096"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""}]"
"{""code"":202502,""description"":""Spring 2026""}",20279,"{""code"":""HIS"",""description"":""History""}",441,A,Making of the Pacific World,1,,,25,,,"[{""first_name"":""Heesoo"",""last_name"":""Cho"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1],""weekdays"":""M"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""2234"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""}]"
"{""code"":202502,""description"":""Spring 2026""}",20280,"{""code"":""HIS"",""description"":""History""}",449,A,Age of Revolution: US in 1960s,1,,,25,,,"[{""first_name"":""Dan"",""last_name"":""Aldridge"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[3],""weekdays"":""W"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""108"",""building"":{""code"":""VAC"",""description"":""Visual Arts Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20602,"{""code"":""HIS"",""description"":""History""}",475,A,Neoliberalism's Global History,1,,,25,,,"[{""first_name"":""Meghna"",""last_name"":""Chaudhuri"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1],""weekdays"":""M"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""2196"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20282,"{""code"":""HIS"",""description"":""History""}",489,A,Kelley Honors Seminar,1,,,25,,,"[{""first_name"":""Alice"",""last_name"":""Wiemers"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[3],""weekdays"":""W"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""2196"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""4"",""description"":""Seniors only""}]"
"{""code"":202502,""description"":""Spring 2026""}",20283,"{""code"":""HUM"",""description"":""Humanities""}",104,A,Connections and Conflicts II,1,,,25,,,"[{""first_name"":""Alison"",""last_name"":""Bory"",""campus_id"":""AUTHORIZATION_REQUIRED""},{""first_name"":""Anne"",""last_name"":""Wills"",""campus_id"":""AUTHORIZATION_REQUIRED""},{""first_name"":""Andrew"",""last_name"":""O'Geen"",""campus_id"":""AUTHORIZATION_REQUIRED""},{""first_name"":""John"",""last_name"":""Corso-Esquivel"",""campus_id"":""AUTHORIZATION_REQUIRED""},{""first_name"":""Chaim"",""last_name"":""Lipsker"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[4],""weekdays"":""R"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""HANCE"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}},{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""HANCE"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""1"",""description"":""First-years only""}]"
"{""code"":202502,""description"":""Spring 2026""}",20289,"{""code"":""HUM"",""description"":""Humanities""}",196,A,Adv Studies in Humanities II,1,,,25,,,"[{""first_name"":""Alison"",""last_name"":""Bory"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2],""weekdays"":""T"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""3234"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20290,"{""code"":""LAS"",""description"":""Latin American Studies""}",101,A,Intro to Latin Amer Studies,1,,,25,,,"[{""first_name"":""Vanessa"",""last_name"":""Castaneda"",""campus_id"":""AUTHORIZATION_REQUIRED""},{""first_name"":""Oscar"",""last_name"":""Cornejo Casares"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0815"",""end_time"":""0930"",""class_time"":""0815 - 0930am"",""room"":""3068"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20597,"{""code"":""LAS"",""description"":""Latin American Studies""}",221,A,Afro-Brazilian History & Cultu,1,,,25,,,"[{""first_name"":""Vanessa"",""last_name"":""Castaneda"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""1003"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20291,"{""code"":""LAS"",""description"":""Latin American Studies""}",251,A,Latinx Citizenship,1,,,25,,,"[{""first_name"":""Oscar"",""last_name"":""Cornejo Casares"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""1046"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20604,"{""code"":""LAS"",""description"":""Latin American Studies""}",252,A,"Sex, Power & Religion in Latin",1,,,25,,,"[{""first_name"":""Natalie"",""last_name"":""Gasparowicz"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""1015"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
